address|city_state_zip|latitude|longitude
3500 14TH ST NW|Washington, DC 20010|38.934605|-77.033216
1101 25TH ST NW|Washington, DC 20037|38.9040926|-77.053024
723 8TH ST SE|Washington, DC 20003|38.88045899999999|-76.9953419
1704 R ST NW|Washington, DC 20009|38.912434|-77.038848
404 8TH ST SE|WASHINGTON, DC 20003|38.8835539|-76.994642
1101 23RD ST NW|WASHINGTON, DC 20037|38.9042233|-77.04993639999999
3605 14TH ST NW|WASHINGTON, DC 20010|38.9364275|-77.03239359999999
3100 14TH ST NW|Washington, DC 20010|38.9295547|-77.0331896
1800 CONNECTICUT AVE NW|Washington, DC 20009|38.914413|-77.04654099999999
1301 U ST NW|WASHINGTON, DC 20009|38.917321|-77.030452
14152 Catbird DR|Gainsville, MD 20015|38.9656971|-77.0622028
1605 CONNECTICUT AVE NW|Washington, DC 20009|38.911513|-77.044089
3400 GEORGIA AVE NW|Washington, DC 20010|38.932215|-77.02410499999999
1409 T ST NW|WASHINGTON, DC 20009|38.9158029|-77.0324569
2350 WASHINGTON PL NE|WASHINGTON, DC 20018|38.9215274|-76.9940317
3365 14TH ST NW|Washington, DC 20010|38.9311734|-77.0325411
1500 SOUTH CAPITOL ST SE SPC 129|Washington, DC 20003|38.874582|-77.0078499
2228 18TH ST NW|Washington, DC 20009|38.919537|-77.04188599999999
1500 SOUTH CAPITOL ST SE SPC DIAMC|Washington, DC 20003|38.8831372|-76.9902276
429 N ST SW|WASHINGTON, DC 20024|38.87481870000001|-77.0188962
1400 INDEPENDENCE AVE SW|WASHINGTON, DC 20024|38.8874005|-77.03155490000002
1818 H ST NW|Washington, DC 20433|38.898957|-77.04256
1737 CONNECTICUT AVE NW|Washington, DC 20009|38.913669|-77.045323
323 PENNSYLVANIA AVE SE|Washington, DC 20003|38.88642|-77.00132099999999
1946 NEW HAMPSHIRE AVE NW|Washington, DC 20009|38.9167614|-77.0367821
1800 Perry ST NE|WASHINGTON, DC 20018|38.93616979999999|-76.9798304
1143 NEW HAMPSHIRE AVE NW|Washington, DC 20037|38.9047461|-77.0477437
660 PENNSYLVANIA AVE SE|Washington, DC 20003|38.885129|-76.99633399999999
